id,first_name,last_name,gender,DOB,LoyaltyMember,EmailList,Source
59914,Mark,Fuller,M,1980-07-13,0.0,0.0,Social
59943,Rebecca,George,F,1980-10-15,0.0,0.0,Social
60165,Benjamin,Ramirez,M,1957-11-04,1.0,0.0,Social
60485,Stacey,Morton,F,1966-02-12,0.0,0.0,Social
60552,Deborah,Wood,F,2002-08-27,1.0,0.0,Social
60394,David,Bowman,M,1964-08-22,0.0,1.0,Social
60497,Thomas,Bradley,M,1957-12-31,1.0,1.0,Referral
59811,James,Huynh,M,1995-09-19,0.0,0.0,WalkIn
60527,Sarah,Sullivan,F,2002-03-29,1.0,1.0,Online
60607,Gary,Ramirez,M,2002-02-02,1.0,0.0,Referral
60547,Danielle,Morrison,F,1986-08-09,1.0,1.0,WalkIn
60080,Jeffrey,Green,M,1967-07-09,1.0,1.0,WalkIn
60556,Rebecca,Hale,F,1976-11-16,1.0,1.0,WalkIn
60616,Melissa,Williamson,F,1960-03-14,1.0,1.0,Advertisement
60172,Faith,Patel,F,1977-08-14,1.0,1.0,Newspaper
60512,Cassandra,Torres,F,2003-04-26,1.0,1.0,Social
60475,Lori,Hill,F,1989-07-13,0.0,0.0,Advertisement
60305,Timothy,Schultz,M,1982-05-01,0.0,0.0,WalkIn
59672,Sara,Perkins,F,1989-07-29,1.0,1.0,Social
60586,Cody,Castillo,M,1976-04-05,0.0,1.0,Advertisement
60235,Carl,Bell,M,1955-09-24,1.0,1.0,WalkIn
59715,Jacob,Wilkinson,M,1997-05-06,0.0,0.0,Social
60584,John,Rowe,M,1961-01-03,0.0,0.0,Social
60625,Keith,Pace,M,1968-09-07,0.0,1.0,Social
59936,Cheryl,Short,F,1986-05-27,0.0,0.0,WalkIn
60067,Alex,Torres,M,1965-09-15,1.0,0.0,Online
60571,Joseph,Green,M,1997-09-23,0.0,1.0,WalkIn
60452,Lisa,Thomas,F,1974-03-25,1.0,1.0,WalkIn
60378,Sara,Shaw,F,1957-01-04,0.0,0.0,WalkIn
60546,Deanna,Malone,F,1980-04-25,1.0,1.0,Referral
60193,Douglas,Bishop,M,1991-12-13,0.0,0.0,Social
59779,Brian,Bishop,M,1982-01-11,0.0,1.0,WalkIn
60613,Abigail,Allen,F,1976-08-22,1.0,1.0,Advertisement
60562,Patricia,Hester,F,1972-09-20,0.0,1.0,Advertisement
59924,Daniel,Ellis,M,1985-08-20,1.0,1.0,Social
60350,Matthew,Patton,M,1984-02-14,1.0,0.0,Social
60617,Melissa,Wood,F,1967-01-29,0.0,1.0,Referral
60604,Barbara,Harvey,F,1992-06-14,0.0,0.0,Newspaper
59782,Hannah,Campbell,X,1996-09-20,1.0,1.0,Social
60275,Heather,Stein,F,1964-12-24,0.0,0.0,WalkIn
60496,Donald,Calhoun,X,1973-09-09,0.0,0.0,WalkIn
60647,Ronald,Morris,M,1975-11-21,0.0,1.0,Newspaper
60278,Kyle,Fisher,M,1959-09-16,0.0,1.0,Referral
60325,Steven,White,M,2007-02-11,1.0,1.0,WalkIn
59969,Jared,Wood,M,1990-06-22,0.0,1.0,Social
60381,David,Miller,M,2003-05-10,0.0,0.0,Online
59812,Lindsey,Hurst,F,1979-05-12,0.0,0.0,Advertisement
60629,Mario,Young,M,1996-01-28,1.0,1.0,Referral
60606,Howard,Terry,M,1981-04-17,0.0,0.0,WalkIn
60596,Alicia,Ferguson,F,2006-04-21,0.0,0.0,Referral
60612,Vanessa,Burton,F,1977-12-11,0.0,1.0,Referral
60560,Jose,Lawrence,M,1986-01-25,0.0,0.0,Social
60384,Tammy,Flynn,F,1980-11-23,0.0,1.0,Online
60360,John,Garcia,M,1999-06-22,0.0,0.0,Newspaper
60543,Joseph,Reese,M,1993-07-27,1.0,1.0,Online
60555,Miguel,Porter,M,1976-04-15,1.0,1.0,Newspaper
60620,Natalie,Khan,F,1966-04-23,1.0,1.0,Advertisement
60585,Kelsey,Johnson,F,1983-05-10,1.0,1.0,Referral
59682,John,Baldwin,M,1994-02-27,0.0,0.0,WalkIn
59863,Chloe,Garcia,F,1954-09-17,1.0,1.0,Referral
60326,Jeffrey,Smith,M,1989-12-08,0.0,0.0,WalkIn
59684,Kenneth,Ramirez,M,1985-11-05,0.0,1.0,WalkIn
60535,Melissa,Mclaughlin,F,1978-04-21,0.0,0.0,WalkIn
60626,Daniel,Tapia,M,1957-08-17,1.0,1.0,WalkIn
59912,Kenneth,Wright,M,1985-04-20,1.0,1.0,Online
59797,Tina,Willis,F,1990-06-14,0.0,0.0,Online
60432,Austin,Perez,M,1976-08-04,0.0,0.0,WalkIn
59803,Adriana,Medina,F,1969-08-24,1.0,1.0,Referral
59870,Marissa,Kane,F,1975-11-19,0.0,0.0,Referral
60007,Angela,Brown,F,1990-09-28,0.0,0.0,Online
59820,Norma,Miller,F,1971-12-06,0.0,0.0,WalkIn
60593,Scott,Herring,M,1967-07-10,1.0,1.0,WalkIn
60451,Charlene,Oliver,F,2006-03-13,0.0,0.0,WalkIn
60072,Elizabeth,White,F,1954-08-16,1.0,0.0,Advertisement
60632,Jack,Walker,M,1987-01-23,0.0,0.0,WalkIn
60293,Lisa,Anderson,F,1986-04-22,0.0,1.0,Online
59718,Krystal,Reyes,F,1972-02-29,0.0,0.0,Referral
59949,Connor,Shaw,M,1954-03-01,0.0,0.0,WalkIn
60533,Gerald,Carey,M,1956-03-22,0.0,0.0,WalkIn
60564,Martin,Miller,M,1987-11-24,1.0,1.0,WalkIn
60539,Diane,Lee,F,1984-02-13,0.0,0.0,Online
60621,Dana,Hernandez,F,1962-03-17,0.0,0.0,Social
59909,Edward,Glass,M,1995-03-30,1.0,0.0,Online
60605,Melinda,Watkins,F,1966-09-20,0.0,0.0,Social
60516,Brian,Miller,M,1986-11-17,0.0,0.0,Social
60530,Jordan,Armstrong,M,2006-08-02,0.0,0.0,Social
60548,Katelyn,Hernandez,F,1980-01-06,0.0,1.0,Social
60345,Erika,Price,F,1976-05-02,1.0,1.0,Social
60408,Cindy,Gentry,F,1961-03-12,1.0,0.0,Newspaper
60646,Shane,Butler,M,1995-09-03,1.0,1.0,Social
60118,Lori,Olsen,F,1964-03-21,0.0,0.0,WalkIn
60279,Christie,Jones,F,1966-01-18,0.0,0.0,Online
59950,Donna,Sims,F,1960-10-24,0.0,1.0,Social
59987,Marcus,Hall,M,1970-11-26,1.0,1.0,Newspaper
59781,Shawn,Williams,M,1985-02-13,1.0,0.0,Online
60392,Jose,Sanchez,M,1970-04-10,0.0,0.0,Social
60466,Kristen,Kelly,F,2006-04-04,0.0,1.0,Online
60618,Ashley,Olsen,F,1964-02-23,0.0,0.0,WalkIn
59951,Teresa,Sullivan,F,1964-06-23,0.0,0.0,Referral
60574,Rachel,Dyer,F,1979-07-11,0.0,0.0,Advertisement
60520,Eric,Brown,M,1981-05-05,1.0,1.0,Advertisement
60257,Amanda,White,F,1957-05-27,1.0,1.0,WalkIn
60567,Colton,Moore,M,1969-09-13,0.0,0.0,WalkIn
60565,Brian,Vaughn,M,1979-11-05,0.0,1.0,Social
59748,David,Berry,M,1990-01-05,0.0,0.0,Social
60344,Brandy,Campbell,F,1963-11-16,1.0,0.0,Social
59898,Samuel,Jones,M,2004-03-10,0.0,0.0,Newspaper
59877,Austin,Taylor,M,1971-08-15,0.0,0.0,Social
60281,Cameron,Hinton,M,1990-05-22,1.0,1.0,Referral
60300,Joseph,Jacobs,M,1968-06-05,1.0,1.0,Online
60595,Corey,Smith,M,1955-08-11,1.0,1.0,WalkIn
60178,Olivia,Simon,F,1957-06-16,0.0,0.0,WalkIn
60642,Glen,Jones,M,2002-07-22,1.0,1.0,Social
60545,Andrew,Jordan,M,1995-08-20,1.0,1.0,Referral
60544,Nicole,Long,F,2004-08-07,1.0,1.0,Social
60643,Arthur,Weber,M,1967-05-02,0.0,1.0,Online
60627,Debbie,Lee,F,1969-12-30,1.0,1.0,WalkIn
60581,Lisa,Livingston,F,2004-04-19,1.0,1.0,Social
60484,Dominique,Miller,F,1982-08-17,0.0,0.0,WalkIn
60589,Julie,Hensley,F,1987-01-08,1.0,1.0,WalkIn
60364,Lacey,Sanders,F,1979-07-19,1.0,1.0,WalkIn
60529,Taylor,Leblanc,F,2004-01-31,0.0,0.0,Online
60089,Chris,Smith,M,2003-01-11,1.0,1.0,Social
60534,Nicholas,Henry,M,1978-07-12,0.0,0.0,WalkIn
60587,Michael,Madden,M,1969-09-18,0.0,0.0,Online
59776,Jeffrey,Fields,M,2005-01-06,1.0,1.0,Social
60287,Andrea,Cox,F,1992-10-09,0.0,0.0,Advertisement
60531,Albert,Krueger,M,1996-11-17,1.0,1.0,WalkIn
60228,Connie,Patel,F,2001-03-11,0.0,0.0,Social
60542,Colleen,Ochoa,F,1960-02-03,1.0,0.0,WalkIn
59899,Michael,Horne,M,1977-05-12,1.0,1.0,Social
60521,Holly,Mora,F,1980-04-28,0.0,0.0,Advertisement
60591,John,Smith,M,1974-11-14,1.0,1.0,Referral
59707,Mark,Martinez,M,1956-04-09,0.0,0.0,Online
60523,Heather,Reese,F,1995-01-23,0.0,0.0,Advertisement
60600,Tanya,Sherman,F,1988-03-05,0.0,1.0,Referral
60578,Lorraine,White,F,1983-09-30,1.0,0.0,Social
60615,Cory,Morgan,M,2004-11-13,0.0,1.0,Advertisement
60639,Derek,Fuentes,M,1965-12-16,1.0,0.0,WalkIn
60553,Lisa,Duncan,F,2001-10-29,1.0,0.0,WalkIn
60648,Michelle,Peterson,F,1968-12-20,0.0,0.0,WalkIn
59887,Lisa,Moore,F,1978-04-16,0.0,1.0,Referral
59941,Lisa,Joyce,F,1990-10-30,1.0,1.0,WalkIn
60499,Bianca,Murphy,F,1979-12-14,0.0,0.0,WalkIn
60021,Chelsea,Garcia,F,2001-09-08,0.0,1.0,Advertisement
60623,Joan,Allen,F,1998-12-13,0.0,0.0,Advertisement
60599,Meagan,Patel,F,1997-08-30,0.0,0.0,WalkIn
60410,Amy,Davenport,F,1981-12-27,0.0,1.0,WalkIn
60006,Tanya,Boone,F,2003-07-21,1.0,1.0,WalkIn
60603,Patrick,Sharp,M,1967-04-21,0.0,1.0,WalkIn
60371,William,Sanchez,M,1980-10-03,1.0,1.0,Online
60583,Matthew,Armstrong,M,2005-09-17,1.0,0.0,Newspaper
60049,Lauren,Black,F,1980-08-12,0.0,0.0,Referral
59952,Austin,Hayes,M,1994-07-13,0.0,0.0,WalkIn
60588,Travis,Bautista,M,1972-07-18,0.0,1.0,Social
60645,Krista,Miranda,F,1990-04-19,1.0,1.0,WalkIn
59786,Jeffery,Williams,M,1964-01-10,0.0,0.0,Advertisement
59889,David,Murphy,M,1981-12-03,0.0,0.0,Social
60062,Jon,Estrada,M,1987-07-17,0.0,1.0,WalkIn
60010,Chad,Gomez,M,1992-09-24,0.0,0.0,Social
60229,Jason,Robinson,M,1974-05-30,0.0,1.0,Online
60002,Phillip,Rogers,M,1996-12-10,1.0,1.0,WalkIn
60602,Jennifer,Jackson,F,1997-09-06,0.0,0.0,Advertisement
60377,Ashley,Jackson,X,1984-10-27,0.0,0.0,Referral
60524,Gregory,Smith,M,1993-12-08,1.0,1.0,WalkIn
60610,Eugene,Barnett,M,2004-02-03,1.0,0.0,WalkIn
60500,Craig,Moore,M,1973-06-09,1.0,1.0,WalkIn
60095,Brittany,Boyd,X,1987-01-11,1.0,1.0,Social
60549,Omar,Flores,M,1987-05-15,0.0,0.0,Social
60649,Susan,Henderson,F,1997-09-17,0.0,0.0,WalkIn
60557,Allison,Potter,F,1995-08-06,0.0,1.0,Advertisement
60551,William,Black,M,1956-03-10,1.0,1.0,Advertisement
60043,Robin,Gilbert,F,1958-01-29,1.0,1.0,Social
60513,Rita,Flores,F,2001-02-28,0.0,1.0,Referral
60519,Sharon,Snyder,F,2000-07-13,1.0,0.0,Advertisement
60071,Brandon,White,M,1990-03-23,1.0,0.0,Online
60650,Kristopher,Young,M,1981-07-04,0.0,0.0,WalkIn
59719,Henry,Edwards,M,1991-12-26,1.0,1.0,WalkIn
60651,Herbert,Spencer,M,2007-02-16,0.0,1.0,Online
60070,Willie,Conrad,M,1996-07-10,1.0,1.0,Online
60566,Jeremy,Jones,M,1980-02-27,0.0,1.0,Social
60619,Jeffrey,House,M,1984-12-19,1.0,1.0,WalkIn
59735,George,Mendoza,M,1958-03-02,0.0,1.0,Online
60079,Sharon,Collins,F,1964-04-16,0.0,0.0,Social
60561,Nicole,Chambers,F,1967-08-08,0.0,0.0,Newspaper
60655,Eileen,Decker,F,1985-03-23,1.0,1.0,Referral
60158,Alison,Gould,F,1993-03-14,0.0,0.0,Online
60160,Alicia,Everett,F,1966-05-17,1.0,0.0,Referral
59770,Kristina,Holden,F,1970-06-13,1.0,1.0,Advertisement
59890,Michelle,Wade,F,2006-05-27,0.0,0.0,WalkIn
60537,Jonathon,Smith,M,2002-11-13,1.0,1.0,Social
59925,Kenneth,Phillips,M,1996-02-26,0.0,1.0,Social
60238,David,Pierce,M,1985-05-19,0.0,0.0,WalkIn
60506,Anthony,Hammond,M,1965-02-28,0.0,0.0,Social
59963,Victoria,Harris,F,1970-01-13,1.0,0.0,Advertisement
60517,Julia,Murray,F,1978-04-28,0.0,1.0,Advertisement
60398,Rachel,Edwards,F,1967-01-17,1.0,1.0,Newspaper
60526,Denise,Hill,F,1973-02-28,1.0,1.0,WalkIn
60654,Christopher,Herman,M,1978-08-03,1.0,0.0,WalkIn
60297,Diane,Wright,X,2004-11-15,0.0,0.0,WalkIn
60225,Laura,Alvarez,F,2000-09-06,0.0,0.0,Online
59680,Mark,Hall,M,1997-12-24,0.0,0.0,Online
59907,Lindsey,Rhodes,F,1974-07-07,0.0,1.0,Online
60103,Crystal,Wright,F,1957-11-11,0.0,0.0,Newspaper
60634,Laura,Blankenship,F,1976-01-28,1.0,0.0,WalkIn
59854,Michael,Smith,M,1993-03-27,0.0,0.0,WalkIn
60282,George,Greene,M,1967-07-18,0.0,0.0,Online
59985,David,Mendoza,M,1982-10-25,0.0,1.0,Social
59791,William,Valdez,M,1960-08-22,1.0,0.0,WalkIn
60151,Angelica,Gilbert,F,2003-09-03,0.0,0.0,Online
59860,Sarah,Young,F,1988-04-16,0.0,0.0,Referral
60127,Timothy,Moore,M,2001-07-20,1.0,0.0,WalkIn
60183,Jennifer,Stokes,F,1983-04-25,1.0,0.0,Social
60641,Connie,Gilmore,F,1962-10-22,1.0,1.0,WalkIn
59833,Ian,Archer,M,2003-02-19,0.0,0.0,Social
60122,Angela,Martinez,F,1994-07-24,0.0,1.0,Online
60579,Cynthia,Moore,F,2006-02-02,0.0,0.0,WalkIn
60580,Heather,Aguirre,F,1962-06-22,0.0,1.0,Newspaper
60622,Madison,Elliott,F,1962-09-04,0.0,0.0,Advertisement
60514,Colin,Hahn,M,1967-02-03,1.0,1.0,WalkIn
60554,Elizabeth,Gregory,F,1995-10-01,0.0,0.0,WalkIn
60037,Lawrence,Garcia,M,1997-04-08,1.0,1.0,Referral
60597,Tiffany,Rivera,F,1969-04-26,0.0,1.0,Advertisement
60317,Tammy,Wilkinson,F,1959-08-27,1.0,0.0,Social
60474,Vicki,Murphy,F,1965-04-25,0.0,0.0,Social
60656,Bradley,Miller,M,1959-04-16,1.0,1.0,WalkIn
59685,Stacie,Wolfe,F,2001-11-06,0.0,0.0,Online
60370,Jasmine,Martin,F,1960-01-15,1.0,1.0,Newspaper
60136,Jorge,Johnston,M,1994-01-16,0.0,1.0,Online
59828,Angela,Rodriguez,F,1985-12-28,1.0,1.0,WalkIn
60197,Sarah,Sharp,F,2003-08-22,1.0,1.0,WalkIn
60550,Alejandra,Hart,F,1974-11-24,1.0,0.0,WalkIn
60340,Jennifer,Diaz,F,1966-11-04,0.0,1.0,Social
60448,Jennifer,Jones,F,1989-02-04,1.0,0.0,Referral
60636,Emily,Jackson,F,1999-08-27,1.0,1.0,Newspaper
59723,Kevin,Garrett,M,1991-08-08,0.0,1.0,Social
60511,Bradley,Norris,M,1969-07-10,1.0,0.0,WalkIn
60614,Molly,Smith,F,1995-03-13,0.0,0.0,Advertisement
60219,Timothy,Guzman,M,1961-08-27,0.0,0.0,Advertisement
60609,Derek,Pena,M,1983-11-19,1.0,1.0,Referral
60406,Patricia,Morales,F,2007-12-06,1.0,1.0,Advertisement
60501,Tonya,Snyder,F,1956-06-07,1.0,1.0,WalkIn
59717,Richard,Whitehead,M,1973-07-11,0.0,0.0,Referral
60463,Monica,Miller,F,2005-12-25,0.0,0.0,Advertisement
60460,Vincent,Andersen,M,1974-08-16,0.0,0.0,Newspaper
60284,Destiny,Cole,F,1965-10-23,1.0,1.0,Referral
60026,Jeffrey,Stewart,M,2003-04-08,0.0,0.0,Social
59957,Daniel,Rocha,M,2001-07-06,0.0,0.0,WalkIn
59958,Karen,Hunt,F,2004-12-18,0.0,0.0,Referral
60048,Linda,Warren,F,1996-07-12,1.0,1.0,Social
60404,Brenda,Nelson,F,1983-06-23,0.0,0.0,WalkIn
60011,Jennifer,Henson,F,1971-03-02,0.0,1.0,WalkIn
60107,Johnathan,Pope,M,2006-01-15,1.0,1.0,Social
59865,Christian,Wilson,M,1971-10-12,0.0,0.0,Online
60363,Kevin,Johnson,M,1996-08-10,0.0,0.0,Referral
60244,Edwin,Vang,M,1958-02-20,0.0,0.0,Social
59855,Francisco,Sanchez,M,1995-07-22,1.0,1.0,Online
59960,Zachary,Taylor,M,1987-03-14,0.0,0.0,Online
60148,James,Mitchell,M,1987-12-19,0.0,1.0,WalkIn
60480,Theodore,Stevens,M,1969-05-24,1.0,1.0,WalkIn
59903,Robert,Ray,M,1997-02-07,0.0,1.0,WalkIn
59934,Joseph,Gates,M,2004-08-21,1.0,1.0,Newspaper
59730,Brenda,Thomas,F,2004-06-15,1.0,1.0,Social
60343,Steven,Young,M,1954-06-10,0.0,0.0,Newspaper
59922,Brittany,Ware,F,2008-01-01,0.0,1.0,WalkIn
60035,Jasmine,White,F,1970-05-09,1.0,0.0,Social
60265,Laura,Moses,F,1975-01-06,0.0,0.0,Referral
60455,Debbie,Williams,F,1968-01-13,1.0,1.0,WalkIn
59843,Michael,Moreno,M,1995-11-26,0.0,0.0,Social
59745,Nicole,Wood,F,1993-01-03,0.0,0.0,Referral
60356,Leslie,Vaughan,F,1987-05-06,0.0,1.0,Social
60718,Mackenzie,Gonzalez,F,1968-03-08,0.0,1.0,WalkIn
60081,Jasmine,Orozco,F,2006-03-27,1.0,1.0,Online
60241,Sarah,Miller,F,1965-04-22,0.0,0.0,WalkIn
60149,Jose,Jones,M,1967-02-11,0.0,0.0,Online
60388,Brandy,Wilson,F,1979-04-17,0.0,0.0,Referral
60132,Kyle,Mendoza,M,1993-11-14,1.0,1.0,Social
59882,John,Olsen,M,1998-04-19,1.0,1.0,Referral
60508,Marc,Thomas,M,1971-01-25,1.0,0.0,Online
59677,Joshua,Kim,M,2004-01-12,0.0,0.0,WalkIn
59666,Tyler,Brooks,M,1961-12-19,0.0,0.0,Social
60038,Christopher,Rodriguez,M,1968-08-06,1.0,1.0,Social
59674,Anthony,Cherry,M,1983-04-08,1.0,1.0,Social
59810,Jeffrey,Collins,M,1997-01-24,0.0,0.0,Social
59679,Christine,Bishop,F,1967-09-11,0.0,1.0,Social
59736,John,Church,M,1975-07-21,1.0,1.0,Online
59982,Melissa,Lopez,F,1996-04-06,1.0,0.0,Newspaper
60106,Jeffrey,Hamilton,M,1964-04-21,1.0,1.0,Social
59805,Paul,Ware,M,1995-07-12,0.0,0.0,WalkIn
59734,Gregory,Hall,M,1966-04-11,0.0,0.0,Newspaper
60094,Jacob,Koch,M,1980-09-11,0.0,0.0,Online
59768,Rachel,Contreras,F,1989-08-31,0.0,0.0,Referral
59931,Daniel,Turner,M,1957-08-24,1.0,1.0,WalkIn
60372,Amanda,Hall,F,1970-07-17,1.0,0.0,Referral
60339,Destiny,Newton,F,1962-02-06,0.0,1.0,Referral
59857,Charles,Ashley,M,1976-12-22,0.0,1.0,Online
60674,Stephanie,Nguyen,F,1966-12-25,1.0,1.0,WalkIn
60099,Deborah,Wallace,F,1966-08-03,0.0,0.0,WalkIn
60052,Yolanda,White,F,1986-03-18,1.0,1.0,Newspaper
59729,Sara,Rowe,F,1965-03-31,0.0,0.0,WalkIn
60170,Andrew,Rice,M,2004-11-02,0.0,0.0,Online
60409,Marissa,Johnson,F,1994-12-18,0.0,0.0,WalkIn
59742,Brooke,Allen,F,1976-06-29,1.0,1.0,Online
60255,Cassidy,Martin,F,2007-06-29,1.0,1.0,Online
60680,Tanya,Gonzalez,F,1957-07-02,0.0,1.0,Social
60173,Reginald,Khan,M,2007-09-02,0.0,0.0,WalkIn
59881,Jason,Hart,M,1998-06-18,0.0,0.0,Social
60313,Daniel,Cannon,M,2004-10-20,0.0,0.0,WalkIn
59761,Jasmine,Gill,F,1986-11-26,0.0,1.0,Social
59701,Amanda,Bowman,F,1954-07-26,1.0,1.0,Referral
60216,Marissa,Houston,F,1988-04-11,0.0,0.0,Online
60057,Erica,Jones,F,1965-08-30,0.0,0.0,Social
60453,Tiffany,Ryan,F,1958-12-23,0.0,0.0,Social
59760,Jennifer,Jenkins,F,2007-04-04,0.0,0.0,Referral
59902,Johnny,Harrison,M,1974-10-05,0.0,0.0,Online
59894,Matthew,Esparza,M,1955-04-11,0.0,0.0,Referral
60113,Bradley,Fernandez,M,1980-10-14,0.0,0.0,WalkIn
60100,Bradley,Conway,M,2003-10-14,0.0,0.0,Online
59834,Terri,Reed,F,1961-10-18,1.0,1.0,Online
60086,Andrea,Green,F,1992-03-30,0.0,0.0,Referral
60246,Christine,Yang,F,1987-12-15,0.0,1.0,Social
59935,Jasmine,Tate,F,1990-09-09,0.0,0.0,Social
59965,Anthony,Weeks,M,1962-03-25,1.0,0.0,Advertisement
59896,Joshua,Montgomery,M,2002-04-26,1.0,1.0,WalkIn
60461,Karen,Ramirez,X,1965-04-05,0.0,1.0,Newspaper
60090,Desiree,Farmer,F,1970-08-27,0.0,1.0,WalkIn
60243,James,Rodriguez,M,1960-05-04,1.0,0.0,WalkIn
59673,Ann,Cook,F,1996-06-07,0.0,1.0,Social
60478,Donald,Bernard,M,1982-11-11,0.0,1.0,WalkIn
59793,Brooke,Gray,F,1985-11-21,0.0,1.0,Referral
60311,Crystal,Phillips,F,1980-10-27,1.0,0.0,Advertisement
60331,Thomas,Green,M,1957-02-25,0.0,0.0,Online
60076,Elijah,Bryan,M,1968-12-17,1.0,1.0,Social
60171,Juan,Rodriguez,M,1972-11-28,0.0,0.0,WalkIn
60670,Jacqueline,Warren,X,2007-07-14,0.0,0.0,Online
60352,Pamela,Mejia,F,1991-08-16,0.0,0.0,Newspaper
59872,Jacob,Shelton,M,1955-01-09,1.0,1.0,WalkIn
59846,Terri,Stevenson,F,1957-09-19,1.0,1.0,WalkIn
60135,Jocelyn,Brown,F,1958-02-07,0.0,0.0,Newspaper
60247,Amanda,Ferguson,F,1954-04-20,0.0,0.0,Newspaper
60382,Matthew,Davenport,M,1983-11-17,1.0,1.0,Social
60712,Keith,Murray,M,2000-11-02,0.0,0.0,Advertisement
60254,John,Anderson,M,1961-05-05,0.0,0.0,Online
60074,Elizabeth,White,F,2006-06-22,0.0,0.0,Newspaper
60060,Julie,Smith,F,2006-10-25,1.0,1.0,Social
60428,Carolyn,Newman,F,1985-03-24,0.0,1.0,Newspaper
60447,Rachel,Collins,F,1966-02-01,0.0,0.0,WalkIn
59938,Amanda,Brady,F,1989-08-25,0.0,0.0,Newspaper
59911,Ashley,Ayala,F,1969-09-03,1.0,1.0,Referral
59838,Molly,Howard,F,1984-10-30,0.0,0.0,Advertisement
60032,Melissa,Harding,F,2003-09-04,1.0,1.0,Referral
60299,Maria,Miller,F,1977-11-07,0.0,0.0,Social
60666,Laura,Boone,F,1970-04-23,1.0,1.0,WalkIn
59916,Natalie,Kirby,F,1995-02-01,1.0,0.0,Newspaper
60476,Sarah,Smith,F,2005-06-28,0.0,1.0,Social
60351,Micheal,Hill,M,1991-07-06,1.0,1.0,Online
60366,Rebecca,Williams,F,1979-12-31,0.0,0.0,WalkIn
59809,Frank,Mccoy,M,1984-07-14,1.0,1.0,Online
59670,Justin,Lee,M,1957-05-23,1.0,1.0,WalkIn
59859,Devin,Weber,M,1992-05-11,1.0,0.0,Social
60697,Megan,Ellis,F,2000-10-30,1.0,0.0,Online
59693,Eric,Bennett,M,2003-05-20,1.0,1.0,WalkIn
60215,David,Brown,M,2002-03-12,0.0,0.0,WalkIn
59840,Sarah,Valencia,F,1980-10-20,0.0,0.0,WalkIn
59813,Rita,Griffin,F,2003-09-07,0.0,0.0,Online
60138,John,Beck,M,2005-11-03,1.0,1.0,WalkIn
59904,Kyle,Martin,M,1995-11-28,0.0,1.0,Newspaper
60083,Robert,Anderson,M,1960-06-04,0.0,0.0,WalkIn
60414,Michael,Young,M,1986-12-10,0.0,0.0,Newspaper
60700,Jessica,Michael,F,1980-01-25,1.0,1.0,WalkIn
59975,David,Hunter,M,1976-03-21,0.0,1.0,WalkIn
60684,Melissa,Howard,F,1955-12-20,0.0,0.0,Advertisement
59910,Jose,Hughes,M,1989-12-08,0.0,1.0,WalkIn
60177,Kelly,Johnson,F,1970-05-11,1.0,1.0,WalkIn
59702,Gina,Cortez,F,2002-02-20,1.0,0.0,Social
60227,Kyle,Nguyen,M,1985-07-06,0.0,0.0,Online
60457,Timothy,Smith,M,1972-08-10,0.0,0.0,WalkIn
59759,William,Patterson,M,1961-08-09,1.0,0.0,Social
59900,Tammy,Meyer,F,1966-03-07,1.0,1.0,Newspaper
59880,Marcus,Bonilla,M,1981-03-26,1.0,1.0,Online
60093,Aaron,Williams,M,1986-03-11,0.0,1.0,Newspaper
59829,Cynthia,Pierce,F,1987-10-10,0.0,0.0,Online
60312,Pamela,Henry,F,2007-04-28,0.0,0.0,Social
60092,Scott,Harris,M,1954-04-20,1.0,0.0,Advertisement
60054,Lauren,Huynh,F,1956-05-26,0.0,1.0,Referral
60329,April,Pope,F,1968-04-24,0.0,1.0,Social
60129,Danny,Castillo,M,1996-03-05,0.0,0.0,WalkIn
60491,Eduardo,Davis,M,1967-04-17,1.0,1.0,Social
59944,Evan,Anderson,M,1968-06-01,0.0,1.0,Online
60232,Christopher,Tapia,M,1970-02-18,0.0,1.0,Referral
60111,Jane,Wagner,F,1973-12-01,1.0,0.0,Online
60019,Caitlin,Cunningham,F,1968-05-19,0.0,1.0,Social
59694,Kenneth,Gillespie,M,1964-03-09,1.0,0.0,WalkIn
60347,Zachary,Pope,M,1968-04-11,1.0,0.0,Referral
60353,Valerie,Ross,F,1981-08-07,1.0,1.0,Referral
59817,Carl,Rios,M,1974-03-12,0.0,1.0,Advertisement
59992,Linda,Hawkins,F,1972-07-27,0.0,0.0,Newspaper
59757,Lisa,Dennis,F,1968-12-03,1.0,0.0,Referral
59947,Cory,Brown,M,1999-10-02,0.0,0.0,Social
60098,Tina,Flores,F,1966-05-28,0.0,1.0,Newspaper
60348,Michele,Moore,F,1963-10-08,0.0,1.0,Advertisement
59954,Lindsay,Harvey,F,1991-10-20,0.0,0.0,WalkIn
59824,William,Lawson,M,1988-09-26,0.0,0.0,Social
59917,Heather,Bryan,F,1985-08-28,1.0,1.0,WalkIn
59867,Shannon,Perez,F,2000-01-14,0.0,0.0,Online
60426,Craig,Powell,M,1971-06-11,1.0,1.0,Social
60510,Melissa,King,F,1976-09-14,0.0,0.0,WalkIn
59774,Christopher,Lee,M,1963-09-18,1.0,1.0,Referral
59762,Brian,Flores,M,1968-02-26,1.0,1.0,WalkIn
60069,Craig,Jackson,M,1962-03-28,1.0,1.0,Social
59814,Shaun,Marshall,M,1985-08-14,1.0,0.0,Referral
59783,Jonathan,Johnson,M,1993-06-24,1.0,1.0,Online
